N;time;Waveform;scale;;Total period;;1;;Calculated;
1681;1,641601563;0,04550018;2141;;;;;;;
1682;1,642578125;0,045786119;2141;;;;;;;
1683;1,643554688;0,046028163;2142;;;;;;;
1684;1,64453125;0,04622622;2142;;;;;;;
1685;1,645507813;0,046380237;2142;;;;;;;
1686;1,646484375;0,046490202;2143;;;;;;;
1687;1,647460938;0,046556147;2143;;;;;;;
1688;1,6484375;0,046578143;2143;;;;;;;
1689;1,649414063;0,0465563;2143;;;;;;;
1690;1,650390625;0,046490772;2143;;;;;;;
1691;1,651367188;0,04638175;2142;;;;;;;
1692;1,65234375;0,046229467;2142;;;;;;;
1693;1,653320313;0,046034195;2142;;;;;;;
1694;1,654296875;0,045796245;2141;;;;;;;
1695;1,655273438;0,045515966;2141;;;;;;;
1696;1,65625;0,045193748;2140;;;;;;;
1697;1,657226563;0,044830015;2139;;;;;;;
1698;1,658203125;0,044425231;2138;;;;;;;
1699;1,659179688;0,043979898;2138;;;;;;;
1700;1,66015625;0,043494551;2137;;;;;;;
1701;1,661132813;0,042969763;2136;;;;;;;
1702;1,662109375;0,04240614;2134;;;;;;;
1703;1,663085938;0,041804326;2133;;;;;;;
1704;1,6640625;0,041164995;2132;;;;;;;
1705;1,665039063;0,040488855;2130;;;;;;;
1706;1,666015625;0,039776647;2129;;;;;;;
1707;1,666992188;0,039029143;2127;;;;;;;
1708;1,66796875;0,038247146;2126;;;;;;;
1709;1,668945313;0,037431487;2124;;;;;;;
1710;1,669921875;0,036583029;2122;;;;;;;
1711;1,670898438;0,03570266;2121;;;;;;;
1712;1,671875;0,034791297;2119;;;;;;;
1713;1,672851563;0,033849883;2117;;;;;;;
1714;1,673828125;0,032879385;2115;;;;;;;
1715;1,674804688;0,031880796;2113;;;;;;;
1716;1,67578125;0,030855132;2111;;;;;;;
1717;1,676757813;0,029803429;2109;;;;;;;
1718;1,677734375;0,028726748;2106;;;;;;;
1719;1,678710938;0,027626168;2104;;;;;;;
1720;1,6796875;0,026502787;2102;;;;;;;
1721;1,680664063;0,025357721;2099;;;;;;;
1722;1,681640625;0,024192105;2097;;;;;;;
1723;1,682617188;0,023007088;2095;;;;;;;
1724;1,68359375;0,021803834;2092;;;;;;;
1725;1,684570313;0,020583522;2090;;;;;;;
1726;1,685546875;0,019347341;2087;;;;;;;
1727;1,686523438;0,018096494;2085;;;;;;;
1728;1,6875;0,016832193;2082;;;;;;;
1729;1,688476563;0,015555659;2079;;;;;;;
1730;1,689453125;0,014268121;2077;;;;;;;
1731;1,690429688;0,012970816;2074;;;;;;;
1732;1,69140625;0,011664986;2071;;;;;;;
1733;1,692382813;0,010351876;2069;;;;;;;
1734;1,693359375;0,009032736;2066;;;;;;;
1735;1,694335938;0,007708817;2063;;;;;;;
1736;1,6953125;0,006381371;2061;;;;;;;
1737;1,696289063;0,005051652;2058;;;;;;;
1738;1,697265625;0,00372091;2055;;;;;;;
1739;1,698242188;0,002390393;2052;;;;;;;
1740;1,69921875;0,001061346;2050;;;;;;;
1741;1,700195313;-0,000264991;2047;;;;;;;
1742;1,701171875;-0,001587385;2044;;;;;;;
1743;1,702148438;-0,002904608;2042;;;;;;;
1744;1,703125;-0,004215443;2039;;;;;;;
1745;1,704101563;-0,005518679;2036;;;;;;;
1746;1,705078125;-0,006813119;2034;;;;;;;
1747;1,706054688;-0,008097574;2031;;;;;;;
1748;1,70703125;-0,009370871;2028;;;;;;;
1749;1,708007813;-0,010631848;2026;;;;;;;
1750;1,708984375;-0,011879358;2023;;;;;;;
1751;1,709960938;-0,013112271;2021;;;;;;;
1752;1,7109375;-0,014329474;2018;;;;;;;
1753;1,711914063;-0,015529869;2016;;;;;;;
1754;1,712890625;-0,016712379;2013;;;;;;;
1755;1,713867188;-0,017875946;2011;;;;;;;
1756;1,71484375;-0,019019533;2009;;;;;;;
1757;1,715820313;-0,020142124;2006;;;;;;;
1758;1,716796875;-0,021242724;2004;;;;;;;
1759;1,717773438;-0,022320364;2002;;;;;;;
1760;1,71875;-0,023374097;2000;;;;;;;
1761;1,719726563;-0,024403001;1998;;;;;;;
1762;1,720703125;-0,025406181;1995;;;;;;;
1763;1,721679688;-0,026382767;1993;;;;;;;
1764;1,72265625;-0,027331917;1992;;;;;;;
1765;1,723632813;-0,028252815;1990;;;;;;;
1766;1,724609375;-0,029144677;1988;;;;;;;
1767;1,725585938;-0,030006745;1986;;;;;;;
1768;1,7265625;-0,030838292;1984;;;;;;;
1769;1,727539063;-0,031638622;1983;;;;;;;
1770;1,728515625;-0,032407069;1981;;;;;;;
1771;1,729492188;-0,033142999;1980;;;;;;;
1772;1,73046875;-0,03384581;1978;;;;;;;
1773;1,731445313;-0,034514932;1977;;;;;;;
1774;1,732421875;-0,035149829;1976;;;;;;;
1775;1,733398438;-0,035749997;1974;;;;;;;
1776;1,734375;-0,036314968;1973;;;;;;;
1777;1,735351563;-0,036844305;1972;;;;;;;
1778;1,736328125;-0,037337607;1971;;;;;;;
1779;1,737304688;-0,037794508;1970;;;;;;;
1780;1,73828125;-0,038214676;1969;;;;;;;
1781;1,739257813;-0,038597816;1968;;;;;;;
1782;1,740234375;-0,038943666;1968;;;;;;;
1783;1,741210938;-0,039252;1967;;;;;;;
1784;1,7421875;-0,039522629;1967;;;;;;;
1785;1,743164063;-0,039755398;1966;;;;;;;
1786;1,744140625;-0,039950189;1966;;;;;;;
1787;1,745117188;-0,040106919;1965;;;;;;;
1788;1,74609375;-0,040225541;1965;;;;;;;
1789;1,747070313;-0,040306043;1965;;;;;;;
1790;1,748046875;-0,04034845;1965;;;;;;;
1791;1,749023438;-0,040352821;1965;;;;;;;
1792;1,75;-0,040319252;1965;;;;;;;
1793;1,750976563;-0,040247873;1965;;;;;;;
1794;1,751953125;-0,040138848;1965;;;;;;;
1795;1,752929688;-0,039992377;1966;;;;;;;
1796;1,75390625;-0,039808696;1966;;;;;;;
1797;1,754882813;-0,039588071;1966;;;;;;;
1798;1,755859375;-0,039330806;1967;;;;;;;
1799;1,756835938;-0,039037236;1968;;;;;;;
1800;1,7578125;-0,038707729;1968;;;;;;;
1801;1,758789063;-0,038342687;1969;;;;;;;
1802;1,759765625;-0,037942543;1970;;;;;;;
1803;1,760742188;-0,037507762;1971;;;;;;;
1804;1,76171875;-0,03703884;1972;;;;;;;
1805;1,762695313;-0,036536304;1973;;;;;;;
1806;1,763671875;-0,03600071;1974;;;;;;;
1807;1,764648438;-0,035432645;1975;;;;;;;
1808;1,765625;-0,034832724;1976;;;;;;;
1809;1,766601563;-0,03420159;1977;;;;;;;
1810;1,767578125;-0,033539913;1979;;;;;;;
1811;1,768554688;-0,032848391;1980;;;;;;;
1812;1,76953125;-0,032127748;1982;;;;;;;
1813;1,770507813;-0,031378733;1983;;;;;;;
1814;1,771484375;-0,030602118;1985;;;;;;;
1815;1,772460938;-0,029798702;1986;;;;;;;
1816;1,7734375;-0,028969305;1988;;;;;;;
1817;1,774414063;-0,028114768;1990;;;;;;;
1818;1,775390625;-0,027235958;1992;;;;;;;
1819;1,776367188;-0,026333756;1994;;;;;;;
1820;1,77734375;-0,025409068;1995;;;;;;;
1821;1,778320313;-0,024462817;1997;;;;;;;
1822;1,779296875;-0,023495942;1999;;;;;;;
1823;1,780273438;-0,022509402;2001;;;;;;;
1824;1,78125;-0,021504169;2003;;;;;;;
1825;1,782226563;-0,020481233;2006;;;;;;;
1826;1,783203125;-0,019441595;2008;;;;;;;
1827;1,784179688;-0,018386272;2010;;;;;;;
1828;1,78515625;-0,017316291;2012;;;;;;;
1829;1,786132813;-0,016232692;2014;;;;;;;
1830;1,787109375;-0,015136522;2017;;;;;;;
1831;1,788085938;-0,014028841;2019;;;;;;;
1832;1,7890625;-0,012910714;2021;;;;;;;
1833;1,790039063;-0,011783215;2023;;;;;;;
1834;1,791015625;-0,010647425;2026;;;;;;;
1835;1,791992188;-0,009504426;2028;;;;;;;
1836;1,79296875;-0,008355309;2030;;;;;;;
1837;1,793945313;-0,007201164;2033;;;;;;;
1838;1,794921875;-0,006043086;2035;;;;;;;
1839;1,795898438;-0,004882169;2038;;;;;;;
1840;1,796875;-0,003719509;2040;;;;;;;
1841;1,797851563;-0,002556198;2042;;;;;;;
1842;1,798828125;-0,001393328;2045;;;;;;;
1843;1,799804688;-0,000231989;2047;;;;;;;
1844;1,80078125;0,000926736;2049;;;;;;;
1845;1,801757813;0,002081767;2052;;;;;;;
1846;1,802734375;0,003232031;2054;;;;;;;
1847;1,803710938;0,004376462;2056;;;;;;;
1848;1,8046875;0,005514;2059;;;;;;;
1849;1,805664063;0,006643598;2061;;;;;;;
1850;1,806640625;0,007764216;2063;;;;;;;
1851;1,807617188;0,008874825;2066;;;;;;;
1852;1,80859375;0,009974408;2068;;;;;;;
1853;1,809570313;0,011061963;2070;;;;;;;
1854;1,810546875;0,012136498;2072;;;;;;;
1855;1,811523438;0,013197039;2075;;;;;;;
1856;1,8125;0,014242624;2077;;;;;;;
1857;1,813476563;0,015272311;2079;;;;;;;
1858;1,814453125;0,016285172;2081;;;;;;;
1859;1,815429688;0,017280298;2083;;;;;;;
1860;1,81640625;0,018256799;2085;;;;;;;
1861;1,817382813;0,019213805;2087;;;;;;;
1862;1,818359375;0,020150465;2089;;;;;;;
1863;1,819335938;0,02106595;2091;;;;;;;
1864;1,8203125;0,021959452;2092;;;;;;;
1865;1,821289063;0,022830186;2094;;;;;;;
1866;1,822265625;0,023677391;2096;;;;;;;
1867;1,823242188;0,024500328;2098;;;;;;;
1868;1,82421875;0,025298283;2099;;;;;;;
1869;1,825195313;0,026070568;2101;;;;;;;
1870;1,826171875;0,02681652;2102;;;;;;;
1871;1,827148438;0,027535501;2104;;;;;;;
1872;1,828125;0,028226901;2105;;;;;;;
1873;1,829101563;0,028890138;2107;;;;;;;
1874;1,830078125;0,029524656;2108;;;;;;;
1875;1,831054688;0,030129928;2109;;;;;;;
1876;1,83203125;0,030705455;2110;;;;;;;
1877;1,833007813;0,031250767;2112;;;;;;;
1878;1,833984375;0,031765425;2113;;;;;;;
1879;1,834960938;0,032249018;2114;;;;;;;
1880;1,8359375;0,032701164;2114;;;;;;;
1881;1,836914063;0,033121514;2115;;;;;;;
1882;1,837890625;0,033509747;2116;;;;;;;
1883;1,838867188;0,033865575;2117;;;;;;;
1884;1,83984375;0,03418874;2118;;;;;;;
1885;1,840820313;0,034479014;2118;;;;;;;
1886;1,841796875;0,034736202;2119;;;;;;;
1887;1,842773438;0,034960139;2119;;;;;;;
1888;1,84375;0,035150693;2119;;;;;;;
1889;1,844726563;0,035307761;2120;;;;;;;
1890;1,845703125;0,035431275;2120;;;;;;;
1891;1,846679688;0,035521196;2120;;;;;;;
1892;1,84765625;0,035577516;2120;;;;;;;
1893;1,848632813;0,035600262;2120;;;;;;;
1894;1,849609375;0,035589487;2120;;;;;;;
1895;1,850585938;0,035545281;2120;;;;;;;
1896;1,8515625;0,03546776;2120;;;;;;;
1897;1,852539063;0,035357074;2120;;;;;;;
1898;1,853515625;0,035213403;2120;;;;;;;
1899;1,854492188;0,035036956;2119;;;;;;;
1900;1,85546875;0,034827974;2119;;;;;;;
1901;1,856445313;0,034586727;2118;;;;;;;
1902;1,857421875;0,034313515;2118;;;;;;;
1903;1,858398438;0,034008667;2117;;;;;;;
1904;1,859375;0,03367254;2116;;;;;;;
1905;1,860351563;0,033305521;2116;;;;;;;
1906;1,861328125;0,032908023;2115;;;;;;;
1907;1,862304688;0,032480489;2114;;;;;;;
1908;1,86328125;0,032023388;2113;;;;;;;
1909;1,864257813;0,031537214;2112;;;;;;;
1910;1,865234375;0,03102249;2111;;;;;;;
1911;1,866210938;0,030479761;2110;;;;;;;
1912;1,8671875;0,029909601;2109;;;;;;;
1913;1,868164063;0,029312605;2108;;;;;;;
1914;1,869140625;0,028689394;2106;;;;;;;
1915;1,870117188;0,028040611;2105;;;;;;;
1916;1,87109375;0,027366921;2104;;;;;;;
1917;1,872070313;0,026669012;2102;;;;;;;
1918;1,873046875;0,025947592;2101;;;;;;;
1919;1,874023438;0,025203391;2099;;;;;;;
1920;1,875;0,024437157;2098;;;;;;;
1921;1,875976563;0,023649658;2096;;;;;;;
1922;1,876953125;0,022841679;2094;;;;;;;
1923;1,877929688;0,022014024;2093;;;;;;;
1924;1,87890625;0,021167512;2091;;;;;;;
1925;1,879882813;0,020302979;2089;;;;;;;
1926;1,880859375;0,019421276;2087;;;;;;;
1927;1,881835938;0,018523267;2085;;;;;;;
1928;1,8828125;0,017609831;2084;;;;;;;
1929;1,883789063;0,016681858;2082;;;;;;;
1930;1,884765625;0,01574025;2080;;;;;;;
1931;1,885742188;0,014785921;2078;;;;;;;
1932;1,88671875;0,013819794;2076;;;;;;;
1933;1,887695313;0,012842799;2074;;;;;;;
1934;1,888671875;0,011855878;2072;;;;;;;
1935;1,889648438;0,010859978;2070;;;;;;;
1936;1,890625;0,009856051;2068;;;;;;;
1937;1,891601563;0,008845058;2066;;;;;;;
1938;1,892578125;0,007827962;2064;;;;;;;
1939;1,893554688;0,006805729;2061;;;;;;;
1940;1,89453125;0,00577933;2059;;;;;;;
1941;1,895507813;0,004749737;2057;;;;;;;
1942;1,896484375;0,003717921;2055;;;;;;;
1943;1,897460938;0,002684855;2053;;;;;;;
1944;1,8984375;0,00165151;2051;;;;;;;
1945;1,899414063;0,000618858;2049;;;;;;;
1946;1,900390625;-0,000412137;2047;;;;;;;
1947;1,901367188;-0,00144051;2045;;;;;;;
1948;1,90234375;-0,002465303;2042;;;;;;;
1949;1,903320313;-0,003485563;2040;;;;;;;
1950;1,904296875;-0,004500342;2038;;;;;;;
1951;1,905273438;-0,005508701;2036;;;;;;;
1952;1,90625;-0,006509707;2034;;;;;;;
1953;1,907226563;-0,007502438;2032;;;;;;;
1954;1,908203125;-0,008485981;2030;;;;;;;
1955;1,909179688;-0,009459433;2028;;;;;;;
1956;1,91015625;-0,010421903;2026;;;;;;;
1957;1,911132813;-0,011372511;2024;;;;;;;
1958;1,912109375;-0,012310392;2022;;;;;;;
1959;1,913085938;-0,013234693;2020;;;;;;;
1960;1,9140625;-0,014144576;2019;;;;;;;
1961;1,915039063;-0,015039219;2017;;;;;;;
1962;1,916015625;-0,015917815;2015;;;;;;;
1963;1,916992188;-0,016779574;2013;;;;;;;
1964;1,91796875;-0,017623724;2011;;;;;;;
1965;1,918945313;-0,018449511;2010;;;;;;;
1966;1,919921875;-0,019256199;2008;;;;;;;
1967;1,920898438;-0,020043072;2006;;;;;;;
1968;1,921875;-0,020809434;2005;;;;;;;
1969;1,922851563;-0,02155461;2003;;;;;;;
1970;1,923828125;-0,022277945;2002;;;;;;;
1971;1,924804688;-0,022978808;2000;;;;;;;
1972;1,92578125;-0,023656588;1999;;;;;;;
1973;1,926757813;-0,024310698;1998;;;;;;;
1974;1,927734375;-0,024940575;1996;;;;;;;
1975;1,928710938;-0,025545679;1995;;;;;;;
1976;1,9296875;-0,026125494;1994;;;;;;;
1977;1,930664063;-0,02667953;1993;;;;;;;
1978;1,931640625;-0,02720732;1992;;;;;;;
1979;1,932617188;-0,027708426;1991;;;;;;;
1980;1,93359375;-0,028182432;1990;;;;;;;
1981;1,934570313;-0,028628951;1989;;;;;;;
1982;1,935546875;-0,029047622;1988;;;;;;;
1983;1,936523438;-0,029438109;1987;;;;;;;
1984;1,9375;-0,029800106;1986;;;;;;;
1985;1,938476563;-0,030133331;1986;;;;;;;
1986;1,939453125;-0,030437533;1985;;;;;;;
1987;1,940429688;-0,030712486;1985;;;;;;;
1988;1,94140625;-0,030957993;1984;;;;;;;
1989;1,942382813;-0,031173884;1984;;;;;;;
1990;1,943359375;-0,03136002;1983;;;;;;;
1991;1,944335938;-0,031516286;1983;;;;;;;
1992;1,9453125;-0,031642597;1983;;;;;;;
1993;1,946289063;-0,031738898;1982;;;;;;;
1994;1,947265625;-0,03180516;1982;;;;;;;
1995;1,948242188;-0,031841382;1982;;;;;;;
1996;1,94921875;-0,031847592;1982;;;;;;;
1997;1,950195313;-0,031823847;1982;;;;;;;
1998;1,951171875;-0,031770229;1982;;;;;;;
1999;1,952148438;-0,031686851;1983;;;;;;;
2000;1,953125;-0,031573852;1983;;;;;;;
2001;1,954101563;-0,031431399;1983;;;;;;;
2002;1,955078125;-0,031259685;1983;;;;;;;
2003;1,956054688;-0,031058931;1984;;;;;;;
2004;1,95703125;-0,030829385;1984;;;;;;;
2005;1,958007813;-0,030571322;1985;;;;;;;
2006;1,958984375;-0,03028504;1985;;;;;;;
2007;1,959960938;-0,029970867;1986;;;;;;;
2008;1,9609375;-0,029629153;1987;;;;;;;
2009;1,961914063;-0,029260276;1988;;;;;;;
2010;1,962890625;-0,028864636;1988;;;;;;;
2011;1,963867188;-0,028442659;1989;;;;;;;
2012;1,96484375;-0,027994794;1990;;;;;;;
2013;1,965820313;-0,027521513;1991;;;;;;;
2014;1,966796875;-0,027023313;1992;;;;;;;
2015;1,967773438;-0,02650071;1993;;;;;;;
2016;1,96875;-0,025954245;1994;;;;;;;
2017;1,969726563;-0,025384477;1996;;;;;;;
2018;1,970703125;-0,024791989;1997;;;;;;;
2019;1,971679688;-0,024177383;1998;;;;;;;
2020;1,97265625;-0,023541278;1999;;;;;;;
2021;1,973632813;-0,022884315;2001;;;;;;;
2022;1,974609375;-0,022207152;2002;;;;;;;
2023;1,975585938;-0,021510466;2003;;;;;;;
2024;1,9765625;-0,020794948;2005;;;;;;;
2025;1,977539063;-0,020061308;2006;;;;;;;
2026;1,978515625;-0,01931027;2008;;;;;;;
2027;1,979492188;-0,018542573;2010;;;;;;;
2028;1,98046875;-0,017758972;2011;;;;;;;
2029;1,981445313;-0,016960232;2013;;;;;;;
2030;1,982421875;-0,016147134;2014;;;;;;;
2031;1,983398438;-0,015320469;2016;;;;;;;
2032;1,984375;-0,014481039;2018;;;;;;;
2033;1,985351563;-0,013629658;2020;;;;;;;
2034;1,986328125;-0,012767147;2021;;;;;;;
2035;1,987304688;-0,011894339;2023;;;;;;;
2036;1,98828125;-0,011012072;2025;;;;;;;
2037;1,989257813;-0,010121193;2027;;;;;;;
2038;1,990234375;-0,009222555;2029;;;;;;;
2039;1,991210938;-0,008317016;2030;;;;;;;
2040;1,9921875;-0,007405439;2032;;;;;;;
2041;1,993164063;-0,006488693;2034;;;;;;;
2042;1,994140625;-0,005567646;2036;;;;;;;
2043;1,995117188;-0,004643173;2038;;;;;;;
2044;1,99609375;-0,003716146;2040;;;;;;;
2045;1,997070313;-0,002787442;2042;;;;;;;
2046;1,998046875;-0,001857933;2044;;;;;;;
2047;1,999023438;-0,000928496;2046;;;;;;;
2048;2;-7,40956E-17;2048;;;;;;;
